Geo Code,State,NAME,PRN2011
209197,KS,Wabaunsee County,"$10,821"
209199,KS,Wallace County,"$2,843"
209201,KS,Washington County,"$13,482"
209203,KS,Wichita County,"$4,678"
209205,KS,Wilson County,"$17,555"
209207,KS,Woodson County,"$7,768"
209209,KS,Wyandotte County,"$14,303"
210048,KY,ASHLAND,"$89,779"
210210,KY,BOWLING GREEN,"$73,441"
210534,KY,COVINGTON,"$580,271"
210696,KY,ELIZABETHTOWN,"$20,737"
211032,KY,HENDERSON,"$33,069"
211086,KY,HOPKINSVILLE,"$37,638"
211314,KY,LEXINGTON-FAYETTE,"$740,136"
211374,KY,LOUISVILLE-CDBG,"$4,195,285"
211680,KY,OWENSBORO,"$70,792"
219001,KY,Adair County,"$24,683"
219003,KY,Allen County,"$21,766"
219005,KY,Anderson County,"$17,263"
219007,KY,Ballard County,"$9,154"
219009,KY,Barren County,"$46,278"
219011,KY,Bath County,"$15,185"
219013,KY,Bell County,"$48,054"
219015,KY,Boone County,"$65,772"
219017,KY,Bourbon County,"$33,175"
219019,KY,Boyd County,"$25,004"
219021,KY,Boyle County,"$30,618"
219023,KY,Bracken County,"$17,590"
219025,KY,Breathitt County,"$28,274"
219027,KY,Breckinridge County,"$22,089"
219029,KY,Bullitt County,"$50,763"
219031,KY,Butler County,"$15,205"
219033,KY,Caldwell County,"$16,719"
219035,KY,Calloway County,"$34,518"
219037,KY,Campbell County,"$169,578"
219039,KY,Carlisle County,"$7,774"
219041,KY,Carroll County,"$15,009"
219043,KY,Carter County,"$35,401"
219045,KY,Casey County,"$23,163"
219047,KY,Christian County,"$50,059"
219049,KY,Clark County,"$37,705"
219051,KY,Clay County,"$49,116"
219053,KY,Clinton County,"$12,981"
219055,KY,Crittenden County,"$12,800"
219057,KY,Cumberland County,"$10,761"
219059,KY,Daviess County,"$30,947"
219061,KY,Edmonson County,"$14,341"
219063,KY,Elliott County,"$10,873"
219065,KY,Estill County,"$23,722"
219069,KY,Fleming County,"$23,091"
219071,KY,Floyd County,"$66,266"
219073,KY,Franklin County,"$49,199"
219075,KY,Fulton County,"$13,785"
219077,KY,Gallatin County,"$8,423"
219079,KY,Garrard County,"$19,032"
219081,KY,Grant County,"$25,714"
219083,KY,Graves County,"$45,335"
219085,KY,Grayson County,"$28,051"
219087,KY,Green County,"$15,482"
219089,KY,Greenup County,"$37,846"
219091,KY,Hancock County,"$8,466"
219093,KY,Hardin County,"$71,523"
219095,KY,Harlan County,"$58,512"
219097,KY,Harrison County,"$30,479"
219099,KY,Hart County,"$26,874"
219101,KY,Henderson County,"$15,571"
219103,KY,Henry County,"$20,875"
219105,KY,Hickman County,"$7,973"
219107,KY,Hopkins County,"$57,474"
219109,KY,Jackson County,"$23,405"
219113,KY,Jessamine County,"$37,344"
219115,KY,Johnson County,"$32,749"
219117,KY,Kenton County,"$94,700"
219119,KY,Knott County,"$28,791"
219121,KY,Knox County,"$58,876"
219123,KY,Larue County,"$14,909"
219125,KY,Laurel County,"$69,285"
219127,KY,Lawrence County,"$27,080"
219129,KY,Lee County,"$11,957"
219131,KY,Leslie County,"$21,920"
219133,KY,Letcher County,"$40,197"
219135,KY,Lewis County,"$21,316"
219137,KY,Lincoln County,"$32,806"
219139,KY,Livingston County,"$9,818"
219141,KY,Logan County,"$35,824"
219143,KY,Lyon County,"$6,447"
219145,KY,McCracken County,"$74,899"
219147,KY,McCreary County,"$32,651"
219149,KY,McLean County,"$13,212"
219151,KY,Madison County,"$71,099"
219153,KY,Magoffin County,"$24,841"
219155,KY,Marion County,"$24,298"
219157,KY,Marshall County,"$23,179"
219159,KY,Martin County,"$22,440"
219161,KY,Mason County,"$35,258"
219163,KY,Meade County,"$30,430"
219165,KY,Menifee County,"$10,070"
219167,KY,Mercer County,"$26,334"
219169,KY,Metcalfe County,"$15,086"
219171,KY,Monroe County,"$17,989"
219173,KY,Montgomery County,"$25,510"
219175,KY,Morgan County,"$20,150"
219177,KY,Muhlenberg County,"$39,536"
219179,KY,Nelson County,"$39,304"
219181,KY,Nicholas County,"$13,511"
219183,KY,Ohio County,"$28,905"
219185,KY,Oldham County,"$25,924"
219187,KY,Owen County,"$15,228"
219189,KY,Owsley County,"$9,888"
219191,KY,Pendleton County,"$18,895"
219193,KY,Perry County,"$45,376"
219195,KY,Pike County,"$90,930"
219197,KY,Powell County,"$20,766"
219199,KY,Pulaski County,"$67,059"
219201,KY,Robertson County,"$5,313"
219203,KY,Rockcastle County,"$22,557"
219205,KY,Rowan County,"$25,669"
219207,KY,Russell County,"$26,362"
219209,KY,Scott County,"$33,746"
219211,KY,Shelby County,"$34,588"
219213,KY,Simpson County,"$20,187"
219215,KY,Spencer County,"$11,190"
219217,KY,Taylor County,"$26,950"
219219,KY,Todd County,"$17,160"
219221,KY,Trigg County,"$11,950"
219223,KY,Trimble County,"$9,634"
219225,KY,Union County,"$20,400"
219227,KY,Warren County,"$36,481"
219229,KY,Washington County,"$16,888"
219231,KY,Wayne County,"$32,636"
219233,KY,Webster County,"$22,860"
219235,KY,Whitley County,"$55,956"
219237,KY,Wolfe County,"$13,191"
219239,KY,Woodford County,"$23,811"
220030,LA,ALEXANDRIA,"$86,501"
220126,LA,BATON ROUGE,"$1,478,920"
220192,LA,BOSSIER CITY,"$68,839"
220828,LA,HOUMA-TERREBONNE,"$160,073"
220924,LA,KENNER,"$87,114"
220954,LA,LAFAYETTE,"$574,829"
220978,LA,LAKE CHARLES,"$112,551"
221206,LA,MONROE,"$113,551"
221296,LA,NEW ORLEANS,"$5,890,736"
221650,LA,SHREVEPORT,"$915,014"
221698,LA,SLIDELL,"$25,725"
221794,LA,THIBODAUX,"$28,433"
229001,LA,Acadia Parish,"$116,959"
229003,LA,Allen Parish,"$38,968"
229005,LA,Ascension Parish,"$110,622"
229007,LA,Assumption Parish,"$41,754"
229009,LA,Avoyelles Parish,"$77,471"
229011,LA,Beauregard Parish,"$53,160"
229013,LA,Bienville Parish,"$31,995"
229015,LA,Bossier Parish,"$48,469"
229017,LA,Caddo Parish,"$70,972"
229019,LA,Calcasieu Parish,"$140,021"
229021,LA,Caldwell Parish,"$18,270"
229023,LA,Cameron Parish,"$14,346"
229025,LA,Catahoula Parish,"$19,871"
229027,LA,Claiborne Parish,"$37,416"
229029,LA,Concordia Parish,"$37,266"
229031,LA,De Soto Parish,"$47,920"
229033,LA,East Baton Rouge Parish,"$32,970"
229035,LA,East Carroll Parish,"$21,595"
229037,LA,East Feliciana Parish,"$35,411"
229039,LA,Evangeline Parish,"$77,076"
229041,LA,Franklin Parish,"$39,990"
229043,LA,Grant Parish,"$32,872"
229045,LA,Iberia Parish,"$137,003"
229047,LA,Iberville Parish,"$69,432"
229049,LA,Jackson Parish,"$29,963"
229051,LA,JEFFERSON PARISH,"$1,262,956"
229053,LA,Jefferson Davis Parish,"$69,561"
229055,LA,Lafayette Parish,"$40,448"
229057,LA,Lafourche Parish,"$111,531"
229059,LA,La Salle Parish,"$22,007"
229061,LA,Lincoln Parish,"$67,143"
229063,LA,Livingston Parish,"$115,850"
229065,LA,Madison Parish,"$29,784"
229067,LA,Morehouse Parish,"$56,047"
229069,LA,Natchitoches Parish,"$77,237"
229073,LA,Ouachita Parish,"$119,583"
229075,LA,Plaquemines Parish,"$39,546"
229077,LA,Pointe Coupee Parish,"$45,542"
229079,LA,Rapides Parish,"$110,896"
229081,LA,Red River Parish,"$18,972"
229083,LA,Richland Parish,"$40,202"
229085,LA,Sabine Parish,"$38,991"
229087,LA,St. Bernard Parish,"$71,165"
229089,LA,St. Charles Parish,"$55,565"
229091,LA,St. Helena Parish,"$20,834"
229093,LA,St. James Parish,"$35,212"
229095,LA,St. John the Baptist Par,"$63,870"
229097,LA,St. Landry Parish,"$180,849"
229099,LA,St. Martin Parish,"$85,081"
229101,LA,St. Mary Parish,"$107,874"
229103,LA,St. Tammany Parish,"$142,980"
229105,LA,Tangipahoa Parish,"$170,613"
229107,LA,Tensas Parish,"$16,945"
229111,LA,Union Parish,"$38,680"
229113,LA,Vermilion Parish,"$113,332"
229115,LA,Vernon Parish,"$63,534"
229117,LA,Washington Parish,"$92,176"
229119,LA,Webster Parish,"$70,226"
229121,LA,West Baton Rouge Parish,"$33,562"
229123,LA,West Carroll Parish,"$19,753"
229125,LA,West Feliciana Parish,"$19,908"
229127,LA,Winn Parish,"$27,388"
230120,ME,AUBURN,"$82,779"
230162,ME,BANGOR,"$134,124"
230252,ME,BIDDEFORD,"$63,397"
231602,ME,LEWISTON,"$136,062"
232484,ME,PORTLAND CITY,"$755,537"
239001,ME,Androscoggin County,"$70,686"
239003,ME,Aroostook County,"$142,567"
239005,ME,Cumberland County,"$222,343"
239007,ME,Franklin County,"$61,382"
239009,ME,Hancock County,"$103,545"
239011,ME,Kennebec County,"$202,069"
239013,ME,Knox County,"$83,627"
239015,ME,Lincoln County,"$69,460"
239017,ME,Oxford County,"$108,178"
239019,ME,Penobscot County,"$208,147"
239021,ME,Piscataquis County,"$43,102"
239023,ME,Sagadahoc County,"$55,765"
239025,ME,Somerset County,"$108,034"
239027,ME,Waldo County,"$77,051"
239029,ME,Washington County,"$83,664"
239031,ME,York County,"$233,212"
240036,MD,ANNAPOLIS,"$44,708"
240066,MD,BALTIMORE,"$8,178,930"
240156,MD,BOWIE CITY,"$21,012"
240378,MD,CUMBERLAND,"$130,134"
240552,MD,FREDERICK,"$50,660"
240582,MD,GAITHERSBURG,"$58,522"
240660,MD,HAGERSTOWN,"$120,839"
241278,MD,SALISBURY,"$39,465"
249001,MD,Allegany County,"$79,869"
249003,MD,ANNE ARUNDEL COUNTY,"$736,883"
249005,MD,BALTIMORE COUNTY,"$1,461,542"
249009,MD,Calvert County,"$50,322"
249011,MD,Caroline County,"$37,215"
249013,MD,Carroll County,"$104,544"
249015,MD,Cecil County,"$77,397"
249017,MD,Charles County,"$99,748"
249019,MD,Dorchester County,"$45,589"
249021,MD,Frederick County,"$98,793"
249023,MD,Garrett County,"$38,136"
249025,MD,Harford County,"$136,693"
249027,MD,Howard County,"$151,817"
249029,MD,Kent County,"$28,991"
249031,MD,MONTGOMERY COUNTY,"$1,806,978"
249033,MD,PRINCE GEORGES COUNTY,"$2,119,804"
249035,MD,Queen Anne's County,"$33,325"
249037,MD,St. Mary's County,"$89,024"
249039,MD,Somerset County,"$36,198"
249041,MD,Talbot County,"$39,014"
249043,MD,Washington County,"$85,529"
249045,MD,Wicomico County,"$58,601"
249047,MD,Worcester County,"$49,886"
250078,MA,ARLINGTON,"$169,970"
250126,MA,ATTLEBORO,"$60,994"
250168,MA,BARNSTABLE,"$45,883"
250282,MA,BOSTON,"$6,909,843"
250354,MA,BROCKTON,"$199,173"
250372,MA,BROOKLINE,"$213,702"
250396,MA,CAMBRIDGE,"$1,100,456"
250486,MA,CHICOPEE,"$168,627"
250744,MA,FALL RIVER,"$1,063,625"
250774,MA,FITCHBURG,"$148,728"
250804,MA,FRAMINGHAM,"$72,271"
250858,MA,GLOUCESTER,"$104,682"
251020,MA,HAVERHILL,"$137,555"
251074,MA,HOLYOKE,"$174,917"
251194,MA,LAWRENCE,"$616,616"
251236,MA,LEOMINSTER,"$67,762"
251284,MA,LOWELL,"$845,387"
251302,MA,LYNN,"$895,323"
251314,MA,MALDEN,"$203,164"
251410,MA,MEDFORD,"$616,852"
251614,MA,NEW BEDFORD,"$1,062,476"
251650,MA,NEWTON,"$798,542"
251674,MA,NORTHAMPTON,"$98,797"
251884,MA,PEABODY CITY,"$60,436"
251938,MA,PITTSFIELD,"$196,478"
251962,MA,PLYMOUTH TOWN,"$51,578"
251992,MA,QUINCY,"$727,083"
252028,MA,Revere City,"$94,620"
252118,MA,SALEM,"$149,761"
252250,MA,SOMERVILLE,"$1,008,294"
252340,MA,SPRINGFIELD,"$1,442,571"
252418,MA,TAUNTON,"$117,674"
252544,MA,WALTHAM,"$138,957"
252700,MA,WESTFIELD,"$58,238"
252784,MA,WEYMOUTH,"$107,698"
252880,MA,WORCESTER,"$1,606,925"
252904,MA,YARMOUTH,"$18,010"
259001,MA,Barnstable County,"$192,472"
259003,MA,Berkshire County,"$172,188"
259005,MA,Bristol County,"$253,475"
259007,MA,Dukes County,"$28,858"
259009,MA,Essex County,"$503,903"
259011,MA,Franklin County,"$137,683"
259013,MA,Hampden County,"$227,805"
259015,MA,Hampshire County,"$207,964"
259017,MA,Middlesex County,"$363,588"
259017-1,MA,Middlesex County,"$136,346"
259019,MA,Nantucket County,"$20,436"
259021,MA,Norfolk County,"$451,536"
259023,MA,Plymouth County,"$360,939"
259025,MA,Suffolk County,"$251,538"
259027,MA,Worcester County,"$649,234"
260432,MI,BATTLE CREEK,"$170,642"
260444,MI,BAY CITY,"$188,684"
260570,MI,BENTON HARBOR,"$60,657"
261074,MI,CANTON TWP,"$45,673"
261410,MI,CLINTON TWP,"$67,587"
261638,MI,DEARBORN,"$780,674"
261644,MI,DEARBORN HEIGHTS,"$146,248"
261698,MI,DETROIT,"$13,039,278"
261848,MI,EAST LANSING,"$77,622"
262096,MI,FARMINGTON HILLS,"$47,787"
262172,MI,FLINT,"$1,528,059"
262544,MI,GRAND RAPIDS,"$1,428,176"
262940,MI,HOLLAND,"$46,296"
263174,MI,JACKSON,"$182,296"
263222,MI,KALAMAZOO,"$652,847"
263456,MI,LANSING,"$780,318"
263588,MI,LINCOLN PARK,"$112,646"
263648,MI,LIVONIA,"$48,243"
264086,MI,MIDLAND,"$31,676"
264164,MI,MONROE,"$69,671"
264296,MI,MUSKEGON,"$130,635"
264302,MI,MUSKEGON HTS,"$60,485"
264386,MI,NILES,"$44,222"
264452,MI,NORTON SHORES,"$18,212"
264962,MI,PONTIAC,"$550,239"
264974,MI,PORTAGE,"$27,743"
265010,MI,PORT HURON,"$113,359"
265148,MI,REDFORD,"$132,171"
265286,MI,ROSEVILLE,"$76,667"
265304,MI,ROYAL OAK,"$178,914"
265340,MI,SAGINAW,"$883,011"
265370,MI,ST CLAIR SHORES,"$123,643"
265664,MI,SOUTHFIELD,"$65,872"
265814,MI,STERLING HEIGHTS,"$87,522"
265934,MI,TAYLOR,"$64,311"
266252,MI,WARREN,"$110,221"
266267,MI,WATERFORD TOWNSHIP,"$46,611"
266378,MI,WESTLAND,"$150,895"
266624,MI,WYOMING,"$60,668"
269001,MI,Alcona County,"$16,914"
269003,MI,Alger County,"$13,756"
269005,MI,Allegan County,"$111,436"
269007,MI,Alpena County,"$39,490"
269009,MI,Antrim County,"$30,394"
269011,MI,Arenac County,"$25,739"
269013,MI,Baraga County,"$14,019"
269015,MI,Barry County,"$59,538"
269017,MI,Bay County,"$69,523"
269019,MI,Benzie County,"$22,280"
269021,MI,Berrien County,"$180,805"
269023,MI,Branch County,"$64,533"
269025,MI,Calhoun County,"$103,963"
269027,MI,Cass County,"$63,800"
269029,MI,Charlevoix County,"$34,507"
269031,MI,Cheboygan County,"$37,280"
269033,MI,Chippewa County,"$49,784"
269035,MI,Clare County,"$56,622"
269037,MI,Clinton County,"$64,749"
269039,MI,Crawford County,"$21,661"
269041,MI,Delta County,"$58,775"
269043,MI,Dickinson County,"$45,191"
269045,MI,Eaton County,"$95,678"
269047,MI,Emmet County,"$41,725"
269049,MI,GENESEE COUNTY,"$625,581"
269051,MI,Gladwin County,"$41,129"
269053,MI,Gogebic County,"$42,697"
269055,MI,Grand Traverse County,"$75,302"
269057,MI,Gratiot County,"$56,706"
269059,MI,Hillsdale County,"$67,117"
269061,MI,Houghton County,"$86,167"
269063,MI,Huron County,"$54,458"
269065,MI,Ingham County,"$112,943"
269067,MI,Ionia County,"$78,502"
269069,MI,Iosco County,"$39,049"
269071,MI,Iron County,"$26,744"
269073,MI,Isabella County,"$121,863"
269075,MI,Jackson County,"$108,645"
269077,MI,Kalamazoo County,"$122,013"
269079,MI,Kalkaska County,"$24,026"
269081,MI,Kent County,"$202,402"
269083,MI,Keweenaw County,"$8,414"
269085,MI,Lake County,"$21,158"
269087,MI,Lapeer County,"$81,819"
269089,MI,Leelanau County,"$24,765"
269091,MI,Lenawee County,"$125,773"
269093,MI,Livingston County,"$114,388"
269095,MI,Luce County,"$10,338"
269097,MI,Mackinac County,"$18,510"
269099,MI,Macomb County,"$216,565"
269101,MI,Manistee County,"$41,949"
269103,MI,Marquette County,"$95,537"
269105,MI,Mason County,"$43,535"
269107,MI,Mecosta County,"$64,277"
269109,MI,Menominee County,"$42,626"
269111,MI,Midland County,"$44,973"
269113,MI,Missaukee County,"$19,213"
269115,MI,Monroe County,"$113,995"
269117,MI,Montcalm County,"$81,731"
269119,MI,Montmorency County,"$14,005"
269121,MI,Muskegon County,"$95,571"
269123,MI,Newaygo County,"$73,829"
269125,MI,OAKLAND COUNTY,"$1,368,570"
269127,MI,Oceana County,"$49,266"
269129,MI,Ogemaw County,"$34,203"
269131,MI,Ontonagon County,"$16,099"
269133,MI,Osceola County,"$34,571"
269135,MI,Oscoda County,"$15,863"
269137,MI,Otsego County,"$23,324"
269139,MI,Ottawa County,"$193,242"
269141,MI,Presque Isle County,"$21,149"
269143,MI,Roscommon County,"$36,418"
269145,MI,Saginaw County,"$155,119"
269147,MI,St. Clair County,"$115,156"
269149,MI,St. Joseph County,"$88,236"
269151,MI,Sanilac County,"$63,840"
269153,MI,Schoolcraft County,"$14,356"
269155,MI,Shiawassee County,"$92,232"
269157,MI,Tuscola County,"$68,951"
269159,MI,Van Buren County,"$111,030"
269161,MI,Washtenaw County,"$288,078"
269163,MI,WAYNE COUNTY,"$2,148,618"
269165,MI,Wexford County,"$39,345"
270456,MN,BLOOMINGTON,"$51,848"
270996,MN,COON RAPIDS,"$39,181"
271266,MN,DULUTH,"$997,904"
271338,MN,EDEN PRAIRIE,"$33,463"
272922,MN,Mankato City,"$50,035"
273120,MN,MINNEAPOLIS,"$4,690,348"
273150,MN,MINNETONKA,"$24,361"
273198,MN,MOORHEAD,"$37,201"
273456,MN,North Mankato City,"$11,552"
273768,MN,PLYMOUTH,"$34,180"
273930,MN,ROCHESTER,"$73,989"
274104,MN,ST CLOUD,"$62,226"
274164,MN,ST PAUL,"$2,808,284"
275040,MN,Woodbury City,"$22,520"
279001,MN,Aitkin County,"$24,903"
279003,MN,Anoka County,"$147,410"
279005,MN,Becker County,"$47,851"
279007,MN,Beltrami County,"$85,127"
279009,MN,Benton County,"$30,771"
279011,MN,Big Stone County,"$11,324"
279013,MN,Blue Earth County,"$28,297"
279015,MN,Brown County,"$36,014"
279017,MN,Carlton County,"$37,512"
279019,MN,Carver County,"$59,557"
279021,MN,Cass County,"$48,004"
279023,MN,Chippewa County,"$19,399"
279025,MN,Chisago County,"$40,900"
279027,MN,Clay County,"$22,162"
279029,MN,Clearwater County,"$14,393"
279031,MN,Cook County,"$8,309"
279033,MN,Cottonwood County,"$20,019"
279035,MN,Crow Wing County,"$77,684"
279037,MN,Dakota County,"$222,566"
279039,MN,Dodge County,"$20,922"
279041,MN,Douglas County,"$39,405"
279043,MN,Faribault County,"$28,459"
279045,MN,Fillmore County,"$39,184"
279047,MN,Freeborn County,"$45,801"
279049,MN,Goodhue County,"$54,214"
279051,MN,Grant County,"$10,358"
279053,MN,HENNEPIN COUNTY,"$849,112"
279055,MN,Houston County,"$24,404"
279057,MN,Hubbard County,"$25,515"
279059,MN,Isanti County,"$34,778"
279061,MN,Itasca County,"$63,734"
279063,MN,Jackson County,"$18,458"
279065,MN,Kanabec County,"$20,075"
279067,MN,Kandiyohi County,"$57,062"
279069,MN,Kittson County,"$8,587"
279071,MN,Koochiching County,"$21,211"
279073,MN,Lac qui Parle County,"$15,491"
279075,MN,Lake County,"$14,202"
279077,MN,Lake of the Woods County,"$5,130"
279079,MN,Le Sueur County,"$33,385"
279081,MN,Lincoln County,"$11,224"
279083,MN,Lyon County,"$33,269"
279085,MN,McLeod County,"$35,594"
279087,MN,Mahnomen County,"$11,280"
279089,MN,Marshall County,"$15,725"
279091,MN,Martin County,"$35,286"
279093,MN,Meeker County,"$29,198"
279095,MN,Mille Lacs County,"$31,135"
279097,MN,Morrison County,"$45,520"
279099,MN,Mower County,"$54,286"
279101,MN,Murray County,"$14,846"
279103,MN,Nicollet County,"$20,624"
279105,MN,Nobles County,"$39,938"
279107,MN,Norman County,"$12,795"
279109,MN,Olmsted County,"$30,559"
279111,MN,Otter Tail County,"$83,565"
279113,MN,Pennington County,"$18,733"
279115,MN,Pine County,"$42,180"
279117,MN,Pipestone County,"$15,707"
279119,MN,Polk County,"$45,249"
279121,MN,Pope County,"$18,078"
279123,MN,Ramsey County,"$133,628"
279125,MN,Red Lake County,"$6,888"
279127,MN,Redwood County,"$23,952"
279129,MN,Renville County,"$27,366"
279131,MN,Rice County,"$64,560"
279133,MN,Rock County,"$14,693"
279135,MN,Roseau County,"$17,550"
279137,MN,ST LOUIS COUNTY,"$858,109"
279139,MN,Scott County,"$84,046"
279141,MN,Sherburne County,"$54,226"
279143,MN,Sibley County,"$23,224"
279145,MN,Stearns County,"$90,767"
279147,MN,Steele County,"$38,959"
279149,MN,Stevens County,"$14,826"
279151,MN,Swift County,"$16,987"
279153,MN,Todd County,"$39,567"
279155,MN,Traverse County,"$8,282"
279157,MN,Wabasha County,"$28,260"
279159,MN,Wadena County,"$23,902"
279161,MN,Waseca County,"$23,886"
279163,MN,Washington County,"$83,909"
279165,MN,Watonwan County,"$19,357"
279167,MN,Wilkin County,"$9,861"
279169,MN,Winona County,"$78,823"
279171,MN,Wright County,"$90,720"
279173,MN,Yellow Medicine County,"$19,043"
280132,MS,BILOXI,"$73,245"
280612,MS,GULFPORT,"$98,235"
280630,MS,HATTIESBURG,"$81,656"
280726,MS,JACKSON,"$878,506"
281002,MS,MOSS POINT,"$22,382"
281134,MS,PASCAGOULA,"$39,493"
289001,MS,Adams County,"$86,479"
289003,MS,Alcorn County,"$59,656"
289005,MS,Amite County,"$33,686"
289007,MS,Attala County,"$42,380"
289009,MS,Benton County,"$15,283"
289011,MS,Bolivar County,"$88,602"
289013,MS,Calhoun County,"$23,820"
289015,MS,Carroll County,"$18,055"
289017,MS,Chickasaw County,"$31,806"
289019,MS,Choctaw County,"$17,777"
289021,MS,Claiborne County,"$22,377"
289023,MS,Clarke County,"$32,119"
289025,MS,Clay County,"$36,266"
289027,MS,Coahoma County,"$67,116"
289029,MS,Copiah County,"$58,963"
289031,MS,Covington County,"$33,224"
289033,MS,DeSoto County,"$107,990"
289035,MS,Forrest County,"$36,279"
289037,MS,Franklin County,"$20,738"
289039,MS,George County,"$26,892"
289041,MS,Greene County,"$19,229"
289043,MS,Grenada County,"$35,256"
289045,MS,Hancock County,"$65,250"
289047,MS,Harrison County,"$76,838"
289049,MS,Hinds County,"$71,604"
289051,MS,Holmes County,"$56,672"
289053,MS,Humphreys County,"$28,071"
289055,MS,Issaquena County,"$4,551"
289057,MS,Itawamba County,"$30,565"
289059,MS,Jackson County,"$92,058"
289061,MS,Jasper County,"$30,692"
289063,MS,Jefferson County,"$20,516"
289065,MS,Jefferson Davis County,"$28,942"
289067,MS,Jones County,"$109,963"
289069,MS,Kemper County,"$17,606"
289071,MS,Lafayette County,"$52,448"
289073,MS,Lamar County,"$42,913"
289075,MS,Lauderdale County,"$141,262"
289077,MS,Lawrence County,"$20,066"
289079,MS,Leake County,"$35,948"
289081,MS,Lee County,"$89,745"
289083,MS,Leflore County,"$80,805"
289085,MS,Lincoln County,"$63,708"
289087,MS,Lowndes County,"$94,684"
289089,MS,Madison County,"$102,062"
289091,MS,Marion County,"$50,373"
289093,MS,Marshall County,"$55,508"
289095,MS,Monroe County,"$55,964"
289097,MS,Montgomery County,"$28,027"
289099,MS,Neshoba County,"$49,822"
289101,MS,Newton County,"$41,660"
289103,MS,Noxubee County,"$27,777"
289105,MS,Oktibbeha County,"$70,566"
289107,MS,Panola County,"$61,646"
289109,MS,Pearl River County,"$68,305"
289111,MS,Perry County,"$20,928"
289113,MS,Pike County,"$89,606"
289115,MS,Pontotoc County,"$37,939"
289117,MS,Prentiss County,"$36,282"
289119,MS,Quitman County,"$21,528"
289121,MS,Rankin County,"$122,896"
289123,MS,Scott County,"$50,848"
289125,MS,Sharkey County,"$16,987"
289127,MS,Simpson County,"$47,290"
289129,MS,Smith County,"$23,296"
289131,MS,Stone County,"$25,074"
289133,MS,Sunflower County,"$67,653"
289135,MS,Tallahatchie County,"$31,131"
289137,MS,Tate County,"$31,132"
289139,MS,Tippah County,"$31,902"
289141,MS,Tishomingo County,"$30,053"
289143,MS,Tunica County,"$21,216"
289145,MS,Union County,"$37,750"
289147,MS,Walthall County,"$28,482"
289149,MS,Warren County,"$85,313"
289151,MS,Washington County,"$127,609"
289153,MS,Wayne County,"$36,436"
289155,MS,Webster County,"$18,439"
289157,MS,Wilkinson County,"$22,435"
289159,MS,Winston County,"$35,038"
289161,MS,Yalobusha County,"$26,474"
289163,MS,Yazoo County,"$57,485"
290534,MO,BLUE SPRINGS,"$29,862"
291152,MO,COLUMBIA,"$111,401"
291806,MO,FLORISSANT,"$29,085"
292562,MO,INDEPENDENCE,"$98,371"
292628,MO,JEFFERSON CITY,"$42,088"
292652,MO,JOPLIN,"$84,661"
292670,MO,KANSAS CITY,"$2,973,622"
292958,MO,LEES SUMMIT,"$40,997"
293852,MO,O'FALLON,"$32,835"
294578,MO,ST CHARLES,"$40,913"
294614,MO,ST JOSEPH,"$609,621"
294626,MO,ST LOUIS,"$6,939,068"
294638,MO,ST PETERS CITY,"$24,700"
294884,MO,SPRINGFIELD,"$175,621"
299001,MO,Adair County,"$35,048"
299003,MO,Andrew County,"$18,689"
299005,MO,Atchison County,"$12,975"
299007,MO,Audrain County,"$31,795"
299009,MO,Barry County,"$47,368"
299011,MO,Barton County,"$18,234"
299013,MO,Bates County,"$23,606"
299015,MO,Benton County,"$20,156"
299017,MO,Bollinger County,"$13,200"
299019,MO,Boone County,"$37,257"
299021,MO,Buchanan County,"$13,371"
299023,MO,Butler County,"$52,239"
299025,MO,Caldwell County,"$15,044"
299027,MO,Callaway County,"$31,603"
299029,MO,Camden County,"$34,358"
299031,MO,Cape Girardeau County,"$61,867"
299033,MO,Carroll County,"$18,360"
299035,MO,Carter County,"$9,565"
299037,MO,Cass County,"$58,569"
299039,MO,Cedar County,"$16,600"
299041,MO,Chariton County,"$13,671"
299043,MO,Christian County,"$50,032"
299045,MO,Clark County,"$11,778"
299047,MO,Clay County,"$70,236"
299049,MO,Clinton County,"$23,687"
299051,MO,Cole County,"$20,668"
299053,MO,Cooper County,"$23,103"
299055,MO,Crawford County,"$28,128"
299057,MO,Dade County,"$13,119"
299059,MO,Dallas County,"$20,353"
299061,MO,Daviess County,"$12,396"
299063,MO,DeKalb County,"$12,533"
299065,MO,Dent County,"$17,436"
299067,MO,Douglas County,"$16,368"
299069,MO,Dunklin County,"$52,642"
299071,MO,Franklin County,"$75,771"
299073,MO,Gasconade County,"$21,325"
299075,MO,Gentry County,"$13,459"
299077,MO,Greene County,"$60,484"
299079,MO,Grundy County,"$18,655"
299081,MO,Harrison County,"$16,310"
299083,MO,Henry County,"$28,385"
299085,MO,Hickory County,"$12,483"
299087,MO,Holt County,"$11,212"
299089,MO,Howard County,"$15,511"
299091,MO,Howell County,"$49,950"
299093,MO,Iron County,"$13,388"
299095,MO,Jackson County,"$77,216"
299097,MO,Jasper County,"$79,825"
299099,MO,Jefferson County,"$149,242"
299101,MO,Johnson County,"$52,170"
299103,MO,Knox County,"$9,638"
299105,MO,Laclede County,"$38,170"
299107,MO,Lafayette County,"$38,447"
299109,MO,Lawrence County,"$44,725"
299111,MO,Lewis County,"$17,189"
299113,MO,Lincoln County,"$38,206"
299115,MO,Linn County,"$24,921"
299117,MO,Livingston County,"$20,828"
299119,MO,McDonald County,"$38,459"
299121,MO,Macon County,"$25,539"
